17,17,19,0,0,19,0,12,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,1,1,1,1
17,17,19,20,20,19,0,0,0,0,12,0,0,0,12,0,0,0,0,0,0,13,9,12,12,9,14,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,0,3,1,1,1,1,1,1
17,17,19,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,9,9,12,12,9,9,14,0,0,0,12,12,12,12,0,0,0,0,0,0,0,0,3,1,1,1,1,1,1
17,17,19,20,20,19,0,12,0,0,0,0,12,0,12,12,12,12,0,0,15,9,9,12,12,9,9,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,1,1,1,1
17,17,19,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,9,12,12,9,16,0,0,0,12,12,12,12,0,0,12,4,12,4,12,0,0,3,1,1,1,1,1,1
17,17,19,20,20,17,20,20,20,17,0,0,0,0,0,12,12,12,0,0,0,0,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,1,1,1,1
17,17,19,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,12,12,0,0,0,0,0,0,0,0,0,0,3,1,1,1,1,1,1
17,17,19,20,20,0,0,0,17,19,0,0,0,9,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,1,2,1,4,4,4,1,2,1,17,17,17,17,17,17
17,17,19,0,0,0,0,17,0,19,0,0,0,9,9,9,9,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,17,17,17,17
17,17,19,20,20,17,17,0,0,19,0,0,0,9,9,9,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,4,0,20,0,0,17,17,17,17
17,17,19,0,0,17,0,0,0,19,0,0,0,9,9,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,4,0,0,12,0,0,0,0,17,17,17,17
17,17,19,20,20,17,0,0,0,19,0,0,0,9,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,4,0,17,17,17,17
17,17,19,0,0,17,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,4,20,12,0,0,0,12,0,0,17,17,17,17
17,17,19,20,20,17,0,0,0,19,0,0,0,0,0,0,0,0,0,0,21,17,17,20,20,17,0,0,0,0,24,23,0,0,20,0,0,0,0,0,0,4,0,0,20,0,17,17,17,17
17,17,19,0,0,17,0,0,0,19,0,0,0,0,0,0,0,0,0,0,17,17,17,0,0,17,0,0,0,0,22,21,0,0,0,0,4,0,0,4,0,0,0,4,0,0,17,17,17,17
17,17,19,20,20,17,0,0,0,19,0,0,0,0,0,0,0,0,0,21,17,17,17,20,20,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,17,17,17,17
17,17,19,0,0,17,18,18,18,17,0,0,0,0,0,0,0,0,0,17,17,17,17,0,0,17,0,0,0,0,0,0,0,0,0,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17
17,17,19,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,21,17,17,17,17,20,20,0,0,0,0,0,0,0,0,0,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17
17,17,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,17,17,17,17,0,0,0,0,0,0,0,0,0,0,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17
17,17,17,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17
17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17
17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17
17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17
17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17
17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17
17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17
17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17
17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17
17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17
17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17
17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17
17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17
